"member_id","state_id","emp_id","annual_income","dti","home_ownership"
341404,2284,2284,30000,0.2028,"MORTGAGE"
598805,2285,2285,86670,0.2013,"MORTGAGE"
668257,2286,2286,79864,0.0962,"MORTGAGE"
642324,2287,2287,57600,0.1119,"MORTGAGE"
669796,2288,2288,110000,0.0572,"MORTGAGE"
428872,2289,2289,42200,0.1379,"MORTGAGE"
1265621,2290,2290,80000,0.1399,"MORTGAGE"
636723,2291,2291,87663,0.1751,"MORTGAGE"
1043372,2292,2292,64800,0.0581,"MORTGAGE"
427801,2293,2293,75000,0.1102,"MORTGAGE"
1285608,2294,2294,50000,0.1015,"MORTGAGE"
772097,2295,2295,78720,0.1761,"MORTGAGE"
375137,2296,2296,52000,0.1987,"MORTGAGE"
1192643,2297,2297,58000,0.0782,"MORTGAGE"
1259837,2298,2298,65000,0.127,"MORTGAGE"
575597,2299,2299,100000,0.0524,"MORTGAGE"
1093001,2300,2300,88000,0.175,"MORTGAGE"
706891,2301,2301,38400,0.1969,"MORTGAGE"
885043,2302,2302,108000,0.1481,"MORTGAGE"
721364,2303,2303,107220.57,0.0452,"MORTGAGE"
543473,2304,2304,60000,0.0542,"MORTGAGE"
534717,2305,2305,70092,0.1096,"MORTGAGE"
589705,2306,2306,42000,0,"MORTGAGE"
906283,2307,2307,46350,0.1901,"MORTGAGE"
934761,2308,2308,85000,0.1587,"MORTGAGE"
376105,2309,2309,55728,0.0138,"MORTGAGE"
626136,2310,2310,72000,0.2137,"MORTGAGE"
941574,2311,2311,90000,0.0891,"MORTGAGE"
1210749,2312,2312,115000,0.1142,"MORTGAGE"
504863,2313,2313,40000,0.0828,"MORTGAGE"
1104261,2314,2314,51800,0.1177,"MORTGAGE"
392099,2315,2315,69000,0.2186,"MORTGAGE"
580207,2316,2316,72000,0.0493,"MORTGAGE"
1047869,2317,2317,81600,0.0532,"MORTGAGE"
611952,2318,2318,166000,0.1776,"MORTGAGE"
1260572,2319,2319,75000,0.1978,"MORTGAGE"
623916,2320,2320,105000,0.1592,"MORTGAGE"
817807,2321,2321,60000,0.0616,"MORTGAGE"
1082301,2322,2322,50123,0.2229,"MORTGAGE"
984725,2323,2323,56700,0.1884,"MORTGAGE"
1259814,2324,2324,45136,0.1079,"MORTGAGE"
638752,2325,2325,24000,0.183,"MORTGAGE"
930632,2326,2326,50750,0.1343,"MORTGAGE"
522062,2327,2327,26004,0.0655,"MORTGAGE"
744229,2328,2328,36000,0.2143,"MORTGAGE"
661936,2329,2329,60000,0.2338,"MORTGAGE"
584268,2330,2330,77000,0.2244,"MORTGAGE"
580858,2331,2331,93000,0.1061,"MORTGAGE"
483128,2332,2332,45000,0.2277,"MORTGAGE"
379239,2333,2333,58200,0.1604,"MORTGAGE"
1226329,2334,2334,60000,0.1952,"MORTGAGE"
780094,2335,2335,70000,0.0525,"MORTGAGE"
595361,2336,2336,105000,0.1114,"MORTGAGE"
1258723,2337,2337,48000,0.1873,"MORTGAGE"
910008,2338,2338,48000,0.164,"MORTGAGE"
460036,2339,2339,45000,0.1883,"MORTGAGE"
370435,2340,2340,82000,0.155,"MORTGAGE"
1027902,2341,2341,52656,0.1292,"MORTGAGE"
892362,2342,2342,90000,0.1531,"MORTGAGE"
656707,2343,2343,47540,0.1727,"MORTGAGE"
307516,2344,2344,39000,0.0966,"MORTGAGE"
614262,2345,2345,145000,0.1127,"MORTGAGE"
651764,2346,2346,40056,0.1025,"MORTGAGE"
903680,2347,2347,62000,0.1403,"MORTGAGE"
603808,2348,2348,77000,0.1756,"MORTGAGE"
824607,2349,2349,54000,0.0931,"MORTGAGE"
951093,2350,2350,52000,0.1962,"MORTGAGE"
921084,2351,2351,62510,0.1094,"MORTGAGE"
351833,2352,2352,90000,0.1357,"MORTGAGE"
1238288,2353,2353,35000,0.1369,"MORTGAGE"
519094,2354,2354,80000,0.0904,"MORTGAGE"
662499,2355,2355,66000,0.1618,"MORTGAGE"
608730,2356,2356,80000,0.1329,"MORTGAGE"
1054883,2357,2357,100800,0.1731,"MORTGAGE"
630986,2358,2358,80000,0.1811,"MORTGAGE"
1286315,2359,2359,63000,0.1648,"MORTGAGE"
1268698,2360,2360,60000,0.1556,"MORTGAGE"
645447,2361,2361,96000,0.0806,"MORTGAGE"
989431,2362,2362,75000,0.1496,"MORTGAGE"
602848,2363,2363,56000,0.2057,"MORTGAGE"
544905,2364,2364,68500,0.0343,"MORTGAGE"
1282417,2365,2365,90000,0.2164,"MORTGAGE"
997814,2366,2366,48000,0.0515,"MORTGAGE"
562359,2367,2367,72000,0.195,"MORTGAGE"
368421,2368,2368,41000,0.1329,"MORTGAGE"
567939,2369,2369,96000,0.2375,"MORTGAGE"
717535,2370,2370,33600,0.1686,"MORTGAGE"
285732,2371,2371,53000,0.1309,"MORTGAGE"
378594,2372,2372,66000,0.0775,"MORTGAGE"
1085194,2373,2373,29000,0.2044,"MORTGAGE"
822713,2374,2374,85000,0.1391,"MORTGAGE"
519936,2375,2375,55000,0.1889,"MORTGAGE"
795176,2376,2376,65000,0.1512,"MORTGAGE"
563310,2377,2377,34000,0.2234,"MORTGAGE"
998428,2378,2378,62000,0.0612,"MORTGAGE"
1217779,2379,2379,100000,0.109,"MORTGAGE"
373319,2380,2380,59450,0.1157,"MORTGAGE"
622050,2381,2381,159600,0.152,"MORTGAGE"
379580,2382,2382,38000,0.1307,"MORTGAGE"
824058,2383,2383,98056,0.2237,"MORTGAGE"
959133,2384,2384,100010,0.159,"MORTGAGE"
308825,2385,2385,38000,0.0445,"MORTGAGE"
643789,2386,2386,75000,0.1378,"MORTGAGE"
573525,2387,2387,154000,0.2264,"MORTGAGE"
346947,2388,2388,65000,0.0677,"MORTGAGE"
966610,2389,2389,84000,0.19,"MORTGAGE"
682398,2390,2390,43900,0.0574,"MORTGAGE"
382242,2391,2391,130000,0.0518,"MORTGAGE"
592662,2392,2392,68900,0.1644,"MORTGAGE"
294681,2393,2393,205000,0.1227,"MORTGAGE"
630035,2394,2394,66500,0.2135,"MORTGAGE"
651130,2395,2395,45432,0.169,"MORTGAGE"
381438,2396,2396,55000,0.0925,"MORTGAGE"
824385,2397,2397,135000,0.1291,"MORTGAGE"
1001865,2398,2398,95000,0.1661,"MORTGAGE"
628974,2399,2399,105999.8,0.0811,"MORTGAGE"
540995,2400,2400,140300,0.173,"MORTGAGE"
821539,2401,2401,34900,0.2269,"MORTGAGE"
555552,2402,2402,101500,0.1593,"MORTGAGE"
1259474,2403,2403,40000,0.1605,"MORTGAGE"
627802,2404,2404,94000,0.1629,"MORTGAGE"
608309,2405,2405,85000,0.1856,"MORTGAGE"
815938,2406,2406,42000,0.1454,"MORTGAGE"
616173,2407,2407,87000,0.1495,"MORTGAGE"
368538,2408,2408,30200,0.1287,"MORTGAGE"
611654,2409,2409,75000,0.1965,"MORTGAGE"
376931,2410,2410,46500,0.2369,"MORTGAGE"
1110299,2411,2411,170000,0.056,"MORTGAGE"
1025549,2412,2412,93000,0.1388,"MORTGAGE"
606577,2413,2413,33000,0.1356,"MORTGAGE"
1124341,2414,2414,60000,0.1698,"MORTGAGE"
735189,2415,2415,57770,0.1776,"MORTGAGE"
616660,2416,2416,45000,0.1723,"MORTGAGE"
389800,2417,2417,77000,0.1496,"MORTGAGE"
1279366,2418,2418,80000,0.1838,"MORTGAGE"
549046,2419,2419,80000,0.0981,"MORTGAGE"
578009,2420,2420,200000,0.0968,"MORTGAGE"
806668,2421,2421,90000,0.22,"MORTGAGE"
616104,2422,2422,87000,0.2283,"MORTGAGE"
704080,2423,2423,52000,0.156,"MORTGAGE"
755549,2424,2424,74000,0.0534,"MORTGAGE"
1287739,2425,2425,118000,0.115,"MORTGAGE"
414262,2426,2426,75744,0.1274,"MORTGAGE"
515975,2427,2427,98400,0.1245,"MORTGAGE"
268788,2428,2428,41000,0.2464,"MORTGAGE"
673765,2429,2429,72800,0.2466,"MORTGAGE"
767870,2430,2430,96000,0.149,"MORTGAGE"
438314,2431,2431,52160,0.0265,"MORTGAGE"
525316,2432,2432,84000,0.1591,"MORTGAGE"
640175,2433,2433,55000,0.1763,"MORTGAGE"
394526,2434,2434,53000,0.0552,"MORTGAGE"
1259756,2435,2435,98000,0.0955,"MORTGAGE"
628509,2436,2436,68000,0.1957,"MORTGAGE"
1213549,2437,2437,49578,0.1912,"MORTGAGE"
575832,2438,2438,67430,0.0715,"MORTGAGE"
330765,2439,2439,35000,0.1447,"MORTGAGE"
617807,2440,2440,200000,0.0798,"MORTGAGE"
666593,2441,2441,67619.72,0.1239,"MORTGAGE"
541795,2442,2442,45000,0.0875,"MORTGAGE"
669833,2443,2443,68000,0.2126,"MORTGAGE"
796379,2444,2444,106000,0.079,"MORTGAGE"
629605,2445,2445,42000,0.2057,"MORTGAGE"
586696,2446,2446,58868,0.2134,"MORTGAGE"
634542,2447,2447,95000,0.1971,"MORTGAGE"
630527,2448,2448,100000,0.0624,"MORTGAGE"
580005,2449,2449,75000,0.2392,"MORTGAGE"
655099,2450,2450,153000,0.0911,"MORTGAGE"
426317,2451,2451,109000,0.2488,"MORTGAGE"
365924,2452,2452,100000,0.0788,"MORTGAGE"
638993,2453,2453,80000,0.2243,"MORTGAGE"
512580,2454,2454,50402.03,0.1145,"MORTGAGE"
581804,2455,2455,144000,0.1395,"MORTGAGE"
500595,2456,2456,121352.52,0.2454,"MORTGAGE"
790961,2457,2457,90000,0.1239,"MORTGAGE"
359102,2458,2458,100000,0.2029,"MORTGAGE"
725204,2459,2459,97000,0.2416,"MORTGAGE"
1071610,2460,2460,43000,0.2269,"MORTGAGE"
370829,2461,2461,97000,0.1924,"MORTGAGE"
1058733,2462,2462,52000,0.1904,"MORTGAGE"
545093,2463,2463,82000,0.1993,"MORTGAGE"
358002,2464,2464,55000,0.1484,"MORTGAGE"
641618,2465,2465,100000,0.1471,"MORTGAGE"
641752,2466,2466,62000,0.1665,"MORTGAGE"
520671,2467,2467,72000,0.1765,"MORTGAGE"
1101221,2468,2468,24000,0.02,"MORTGAGE"
466753,2469,2469,30000,0.052,"MORTGAGE"
633295,2470,2470,150000,0.1699,"MORTGAGE"
574834,2471,2471,80689.8,0.1991,"MORTGAGE"
911692,2472,2472,60000,0.1492,"MORTGAGE"
629917,2473,2473,89000,0.2203,"MORTGAGE"
375171,2474,2474,151800,0.1572,"MORTGAGE"
502913,2475,2475,41000,0.1124,"MORTGAGE"
555119,2476,2476,46800,0.0315,"MORTGAGE"
1015300,2477,2477,57000,0.2044,"MORTGAGE"
536359,2478,2478,25000,0.1829,"MORTGAGE"
1185562,2479,2479,50000,0.192,"MORTGAGE"
1073342,2480,2480,58000,0.1318,"MORTGAGE"
1050035,2481,2481,78000,0.1871,"MORTGAGE"
646268,2482,2482,100000,0.1192,"MORTGAGE"
823839,2483,2483,75000,0.1677,"MORTGAGE"
927954,2484,2484,115000,0.1531,"MORTGAGE"
605256,2485,2485,87000,0.1833,"MORTGAGE"
624140,2486,2486,86400,0.1401,"MORTGAGE"
1013884,2487,2487,41979.6,0.1915,"MORTGAGE"
686537,2488,2488,125000,0.0882,"MORTGAGE"
612548,2489,2489,61000,0.109,"MORTGAGE"
350894,2490,2490,18000,0.2113,"MORTGAGE"
970116,2491,2491,67775,0.1873,"MORTGAGE"
1255837,2492,2492,55000,0.1156,"MORTGAGE"
565088,2493,2493,65000,0.1488,"MORTGAGE"
605209,2494,2494,180000,0.2103,"MORTGAGE"
649072,2495,2495,275000,0.069,"MORTGAGE"
745708,2496,2496,42000,0.0763,"MORTGAGE"
609390,2497,2497,120000,0.1361,"MORTGAGE"
588624,2498,2498,75000,0.0773,"MORTGAGE"
1066237,2499,2499,56000,0.1172,"MORTGAGE"
590227,2500,2500,86000,0.1271,"MORTGAGE"
458053,2501,2501,59904,0.0797,"MORTGAGE"
596560,2502,2502,156000,0.1457,"MORTGAGE"
1265193,2503,2503,46000,0.1628,"MORTGAGE"
350326,2504,2504,77268.7,0.2111,"MORTGAGE"
1276811,2505,2505,108060,0.077,"MORTGAGE"
387620,2506,2506,63000,0.192,"MORTGAGE"
291033,2507,2507,120000,0.1823,"MORTGAGE"
546561,2508,2508,60000,0.0948,"MORTGAGE"
623212,2509,2509,79440,0.2103,"MORTGAGE"
748735,2510,2510,56000,0.2346,"MORTGAGE"
554073,2511,2511,50000,0.0571,"MORTGAGE"
591269,2512,2512,53832,0.247,"MORTGAGE"
619311,2513,2513,101138,0.1891,"MORTGAGE"
1267098,2514,2514,60000,0.118,"MORTGAGE"
622265,2515,2515,44000,0.2054,"MORTGAGE"
1151629,2516,2516,97000,0.1743,"MORTGAGE"
663439,2517,2517,55000,0.1174,"MORTGAGE"
680048,2518,2518,40000,0.1989,"MORTGAGE"
940525,2519,2519,42320,0.1327,"MORTGAGE"
1098431,2520,2520,85000,0.0418,"MORTGAGE"
351086,2521,2521,53000,0.1082,"MORTGAGE"
926951,2522,2522,71000,0.1863,"MORTGAGE"
1060086,2523,2523,63000,0.211,"MORTGAGE"
1286750,2524,2524,47000,0.1869,"MORTGAGE"
983014,2525,2525,123000,0.2455,"MORTGAGE"
1019016,2526,2526,32400,0.097,"MORTGAGE"
290436,2527,2527,151000,0.0799,"MORTGAGE"
370430,2528,2528,160000,0.0768,"MORTGAGE"
416612,2529,2529,70236,0.2043,"MORTGAGE"
775064,2530,2530,68000,0.1978,"MORTGAGE"
437696,2531,2531,77350,0.1693,"MORTGAGE"
365282,2532,2532,42000,0.1057,"MORTGAGE"
628786,2533,2533,45000,0.244,"MORTGAGE"
1283883,2534,2534,77000,0.0736,"MORTGAGE"
558762,2535,2535,82000,0.1267,"MORTGAGE"
1003872,2536,2536,180000,0.1603,"MORTGAGE"
902515,2537,2537,160000,0.049,"MORTGAGE"
771554,2538,2538,65000,0.108,"MORTGAGE"
628591,2539,2539,85000,0.214,"MORTGAGE"
658504,2540,2540,76800,0.1087,"MORTGAGE"
761423,2541,2541,80000,0.1746,"MORTGAGE"
634468,2542,2542,38000,0.1828,"MORTGAGE"
392327,2543,2543,55000,0.1695,"MORTGAGE"
355736,2544,2544,49000,0.1609,"MORTGAGE"
593504,2545,2545,35360,0.1965,"MORTGAGE"
752794,2546,2546,140000,0.0841,"MORTGAGE"
466208,2547,2547,69000,0.1642,"MORTGAGE"
1131741,2548,2548,35000,0.1831,"MORTGAGE"
628279,2549,2549,40900,0.1068,"MORTGAGE"
671552,2550,2550,64800,0.1944,"MORTGAGE"
977147,2551,2551,90000,0.1696,"MORTGAGE"
1002040,2552,2552,110000,0.1015,"MORTGAGE"
1239292,2553,2553,82000,0.2292,"MORTGAGE"
975010,2554,2554,110000,0.2152,"MORTGAGE"
1181588,2555,2555,68000,0.0761,"MORTGAGE"
1194801,2556,2556,43400,0.1985,"MORTGAGE"
577360,2557,2557,124000,0.1536,"MORTGAGE"
608334,2558,2558,46500,0.16,"MORTGAGE"
344803,2559,2559,105000,0.2399,"MORTGAGE"
673702,2560,2560,61476,0.2132,"MORTGAGE"
628349,2561,2561,68500,0.1915,"MORTGAGE"
646307,2562,2562,74000,0.2239,"MORTGAGE"
515684,2563,2563,72000,0.1259,"MORTGAGE"
360637,2564,2564,50000,0.203,"MORTGAGE"
390101,2565,2565,50000,0.1394,"MORTGAGE"
1003612,2566,2566,91980,0.1435,"MORTGAGE"
347293,2567,2567,72000,0.1407,"MORTGAGE"
345428,2568,2568,82000,0.0906,"MORTGAGE"
603697,2569,2569,83000,0.0594,"MORTGAGE"
362261,2570,2570,58000,0.1357,"MORTGAGE"
509717,2571,2571,50000,0.2158,"MORTGAGE"
553506,2572,2572,480000,0.0209,"MORTGAGE"
599824,2573,2573,80000,0.2076,"MORTGAGE"
598410,2574,2574,30000,0.0876,"MORTGAGE"
599161,2575,2575,87000,0.1086,"MORTGAGE"
626190,2576,2576,148000,0.1577,"MORTGAGE"
1215666,2577,2577,65000,0.1134,"MORTGAGE"
1213791,2578,2578,30000,0.19,"MORTGAGE"
741636,2579,2579,53000,0.0537,"MORTGAGE"
629718,2580,2580,90000,0.23,"MORTGAGE"
558492,2581,2581,85000,0.2348,"MORTGAGE"
354343,2582,2582,71000,0.2354,"MORTGAGE"
380718,2583,2583,178364,0.2249,"MORTGAGE"
348721,2584,2584,109000,0.2184,"MORTGAGE"
651167,2585,2585,415000,0.0068,"MORTGAGE"
399615,2586,2586,112000,0.1794,"MORTGAGE"
609827,2587,2587,300000,0.0677,"MORTGAGE"
678552,2588,2588,63000,0.2331,"MORTGAGE"
1033667,2589,2589,120000,0.2236,"MORTGAGE"
946597,2590,2590,27600,0.0574,"MORTGAGE"
401666,2591,2591,300000,0.0574,"MORTGAGE"
644765,2592,2592,60000,0.0586,"MORTGAGE"
799359,2593,2593,38000,0.0322,"MORTGAGE"
653254,2594,2594,50000,0.1248,"MORTGAGE"
824268,2595,2595,60000,0.1562,"MORTGAGE"
579817,2596,2596,48000,0.2323,"MORTGAGE"
567279,2597,2597,50000,0.0588,"MORTGAGE"
710560,2598,2598,42000,0.0146,"MORTGAGE"
632849,2599,2599,60000,0.0538,"MORTGAGE"
579003,2600,2600,64999.92,0.1523,"MORTGAGE"
347873,2601,2601,45000,0.1104,"OTHER"
374549,2602,2602,50000,0.0847,"OTHER"
408734,2603,2603,85000,0.0282,"OTHER"
393709,2604,2604,68000,0.1911,"OTHER"
411825,2605,2605,16000,0.126,"OTHER"
1099192,2606,2606,98000,0.1269,"OWN"
764657,2607,2607,48989,0.1475,"OWN"
980404,2608,2608,51000,0.0852,"OWN"
624221,2609,2609,25000,0.1099,"OWN"
930860,2610,2610,35000,0.288,"OWN"
759789,2611,2611,60000,0.104,"OWN"
1032608,2612,2612,61425,0.2479,"OWN"
1236142,2613,2613,38000,0.0335,"OWN"
630040,2614,2614,63000,0.0539,"OWN"
774040,2615,2615,50000,0.1622,"OWN"
1098098,2616,2616,24000,0.0995,"OWN"
498753,2617,2617,45000,0.2459,"OWN"
1268042,2618,2618,53481.36,0.1081,"OWN"
438379,2619,2619,60400,0.2245,"OWN"
784368,2620,2620,14400,0.135,"OWN"
1280330,2621,2621,60000,0.2616,"OWN"
616559,2622,2622,36700,0.2102,"OWN"
286158,2623,2623,32268,0.0855,"OWN"
595264,2624,2624,95000,0.0025,"OWN"
1230070,2625,2625,90000,0.1337,"OWN"
1069201,2626,2626,15523,0.1028,"OWN"
1267093,2627,2627,44000,0.2433,"OWN"
734209,2628,2628,90000,0.1924,"OWN"
987635,2629,2629,51000,0.0781,"OWN"
1039625,2630,2630,35000,0.0912,"OWN"
1077199,2631,2631,40000,0.0435,"OWN"
842573,2632,2632,43000,0.1856,"OWN"
563793,2633,2633,31000,0.1494,"OWN"
843297,2634,2634,23000,0.1915,"OWN"
630046,2635,2635,25000,0.1723,"OWN"
1276718,2636,2636,19200,0.1475,"OWN"
1079142,2637,2637,50000,0.2453,"OWN"
1109854,2638,2638,62000,0.133,"OWN"
791908,2639,2639,90000,0.0987,"OWN"
931035,2640,2640,56400,0.2266,"OWN"
612057,2641,2641,72000,0.2385,"OWN"
321403,2642,2642,36000,0.168,"OWN"
1061056,2643,2643,25000,0.179,"OWN"
1014602,2644,2644,44630.28,0.1379,"OWN"
634984,2645,2645,56000,0.192,"OWN"
990434,2646,2646,14400,0.1558,"OWN"
1285843,2647,2647,35000,0.1306,"OWN"
796747,2648,2648,52000,0.0988,"OWN"
598237,2649,2649,100000,0.183,"OWN"
619535,2650,2650,100000,0.0955,"OWN"
1211627,2651,2651,41600,0.1364,"OWN"
1282170,2652,2652,26000,0.2668,"OWN"
453096,2653,2653,75000,0.1606,"OWN"
972016,2654,2654,20400,0.2441,"OWN"
561087,2655,2655,14400,0.0675,"OWN"
1196275,2656,2656,34500,0.1656,"OWN"
819739,2657,2657,80000,0.0331,"OWN"
363804,2658,2658,57000,0.1059,"OWN"
594963,2659,2659,190000,0.0691,"OWN"
596213,2660,2660,150000,0.2294,"OWN"
612774,2661,2661,54000,0.2467,"OWN"
611847,2662,2662,152229.36,0.09,"OWN"
1288371,2663,2663,53000,0.1614,"OWN"
1213243,2664,2664,21600,0.1544,"OWN"
554079,2665,2665,62000,0.2069,"OWN"
655097,2666,2666,30000,0.1564,"OWN"
581393,2667,2667,70000,0.2314,"OWN"
669994,2668,2668,22800,0.2411,"OWN"
921700,2669,2669,60000,0.1502,"OWN"
408626,2670,2670,66252,0.1655,"OWN"
711671,2671,2671,52000,0.0702,"OWN"
589660,2672,2672,40000,0.1331,"OWN"
873084,2673,2673,58000,0.0859,"OWN"
796624,2674,2674,32000,0.1654,"OWN"
1009937,2675,2675,55000,0.2276,"OWN"
813380,2676,2676,34000,0.2474,"OWN"
673383,2677,2677,38000,0.2176,"OWN"
396307,2678,2678,50000,0.1541,"OWN"
1268186,2679,2679,60000,0.1862,"OWN"
612328,2680,2680,36000,0.1277,"OWN"
884209,2681,2681,95000,0.1392,"OWN"
1267363,2682,2682,80000,0.1843,"OWN"
944648,2683,2683,107000,0.0209,"OWN"
1071457,2684,2684,50000,0.1171,"OWN"
1273887,2685,2685,25000,0.1032,"OWN"
375031,2686,2686,44400,0.1703,"OWN"
1037512,2687,2687,30000,0.0912,"OWN"
722567,2688,2688,51600,0.1733,"OWN"
667107,2689,2689,27600,0.177,"OWN"
439837,2690,2690,10000,0.1812,"OWN"
611289,2691,2691,41000,0.1651,"OWN"
1203099,2692,2692,55000,0.1285,"OWN"
938125,2693,2693,61300,0.2042,"OWN"
1219343,2694,2694,20800,0.0979,"OWN"
351851,2695,2695,48000,0.0333,"OWN"
311571,2696,2696,12000,0.036,"RENT"
912545,2697,2697,43680,0.1703,"RENT"
552738,2698,2698,15000,0.1616,"RENT"
635375,2699,2699,56000,0.1176,"RENT"
959718,2700,2700,42000,0.0894,"RENT"
1099454,2701,2701,25000,0.0878,"RENT"
623202,2702,2702,80000,0.1861,"RENT"
390009,2703,2703,43000,0.086,"RENT"
1274629,2704,2704,25000,0.1891,"RENT"
498641,2705,2705,40000,0.09,"RENT"
1033011,2706,2706,17520,0.0966,"RENT"
638621,2707,2707,60000,0.1646,"RENT"
1006558,2708,2708,68000,0.1696,"RENT"
1086688,2709,2709,92500,0.0715,"RENT"
1288696,2710,2710,25000,0.109,"RENT"
821683,2711,2711,35000,0.1838,"RENT"
1027010,2712,2712,43200,0.1739,"RENT"
888280,2713,2713,18000,0.1127,"RENT"
745239,2714,2714,41200,0.1957,"RENT"
467307,2715,2715,41000,0.1379,"RENT"
553603,2716,2716,50000,0.2155,"RENT"
646707,2717,2717,22000,0.1609,"RENT"
628869,2718,2718,19200,0.1056,"RENT"
1193684,2719,2719,45000,0.1155,"RENT"
1093132,2720,2720,55000,0.1185,"RENT"
1286796,2721,2721,37000,0.1878,"RENT"
739042,2722,2722,25000,0.0682,"RENT"
612784,2723,2723,39500,0.0887,"RENT"
903548,2724,2724,60000,0.1294,"RENT"
522453,2725,2725,26000,0.1606,"RENT"
1259801,2726,2726,48226,0.205,"RENT"
961049,2727,2727,36000,0.21,"RENT"
569676,2728,2728,25200,0.201,"RENT"
966921,2729,2729,73500,0.1468,"RENT"
792978,2730,2730,47230,0.1334,"RENT"
563429,2731,2731,38000,0.234,"RENT"
1228477,2732,2732,62000,0.1605,"RENT"
1100012,2733,2733,45000,0.1152,"RENT"
1234806,2734,2734,50000,0.1603,"RENT"
1091201,2735,2735,40000,0.0453,"RENT"
1211224,2736,2736,67000,0.2112,"RENT"
752763,2737,2737,44000,0.1061,"RENT"
610852,2738,2738,54981,0.1726,"RENT"
679025,2739,2739,68000,0.1131,"RENT"
1007481,2740,2740,119000,0.0314,"RENT"
452385,2741,2741,74000,0.1443,"RENT"
603229,2742,2742,31200,0.12,"RENT"
896348,2743,2743,24000,0.211,"RENT"
1273783,2744,2744,42000,0.1706,"RENT"
582242,2745,2745,37000,0.1485,"RENT"
952564,2746,2746,25200,0.1933,"RENT"
1288399,2747,2747,52800,0.0793,"RENT"
701329,2748,2748,77000,0.1135,"RENT"
891962,2749,2749,35000,0.12,"RENT"
1104330,2750,2750,33000,0.1764,"RENT"
1268421,2751,2751,30000,0.2444,"RENT"
364988,2752,2752,45000,0.1296,"RENT"
629215,2753,2753,63000,0.1373,"RENT"
986987,2754,2754,79000,0.1422,"RENT"
394594,2755,2755,55000,0.1656,"RENT"
1033836,2756,2756,58000,0.1136,"RENT"
623313,2757,2757,43000,0.1969,"RENT"
1074178,2758,2758,85000,0.1066,"RENT"
1039345,2759,2759,36000,0.0467,"RENT"
928362,2760,2760,51000,0.1824,"RENT"
793353,2761,2761,60000,0.0434,"RENT"
701783,2762,2762,19200,0.0569,"RENT"
804094,2763,2763,65000,0.0502,"RENT"
356039,2764,2764,82000,0.0834,"RENT"
976911,2765,2765,48000,0.0478,"RENT"
844490,2766,2766,32769,0.0729,"RENT"
1243405,2767,2767,63300,0.1473,"RENT"
888003,2768,2768,24000,0.248,"RENT"
861853,2769,2769,89000,0.0767,"RENT"
806524,2770,2770,47000,0.1016,"RENT"
1218825,2771,2771,150000,0.0441,"RENT"
1207295,2772,2772,110000,0.0388,"RENT"
665250,2773,2773,50000,0.1118,"RENT"
1029340,2774,2774,61000,0.1033,"RENT"
821255,2775,2775,68298,0.2286,"RENT"
1011594,2776,2776,45000,0.2227,"RENT"
646840,2777,2777,50000,0.0242,"RENT"
1251199,2778,2778,80000,0.0354,"RENT"
1025045,2779,2779,41900,0.2048,"RENT"
625064,2780,2780,60000,0.1274,"RENT"
1281204,2781,2781,36000,0.139,"RENT"
973054,2782,2782,120000,0.2303,"RENT"
789726,2783,2783,150000,0.1174,"RENT"
631716,2784,2784,79000,0.1133,"RENT"
1078857,2785,2785,80000,0.0676,"RENT"
1107298,2786,2786,53000,0.113,"RENT"
1227970,2787,2787,85000,0.0814,"RENT"
916856,2788,2788,78100,0.1114,"RENT"
923043,2789,2789,51356,0.1154,"RENT"
1189116,2790,2790,30000,0.1532,"RENT"
773797,2791,2791,50000,0.1894,"RENT"
1097836,2792,2792,70000,0.2436,"RENT"
625953,2793,2793,55000,0.1759,"RENT"
813827,2794,2794,42000,0.0917,"RENT"
1058953,2795,2795,43000,0.0318,"RENT"
594257,2796,2796,52728,0.231,"RENT"
1029245,2797,2797,90000,0.1065,"RENT"
627365,2798,2798,88000,0.0978,"RENT"
1052728,2799,2799,50000,0.2201,"RENT"
1215490,2800,2800,30720,0.1523,"RENT"
720485,2801,2801,65000,0.1124,"RENT"
751012,2802,2802,70000,0.0278,"RENT"
405212,2803,2803,40000,0.2007,"RENT"
982833,2804,2804,59000,0.1072,"RENT"
704182,2805,2805,80000,0.0927,"RENT"
629630,2806,2806,55000,0.2304,"RENT"
833566,2807,2807,48000,0.1652,"RENT"
1201663,2808,2808,21600,0.2422,"RENT"
917693,2809,2809,91200,0.1167,"RENT"
1005368,2810,2810,35000,0.1779,"RENT"
976259,2811,2811,60000,0.0864,"RENT"
620447,2812,2812,62400,0.1275,"RENT"
899035,2813,2813,28000,0.0896,"RENT"
718199,2814,2814,64777.55,0.106,"RENT"
545425,2815,2815,50000,0.1066,"RENT"
439460,2816,2816,42900,0.1049,"RENT"
998010,2817,2817,55000,0.0945,"RENT"
702323,2818,2818,28000,0.1281,"RENT"
1034785,2819,2819,80000,0.0339,"RENT"
1266802,2820,2820,71151,0.1857,"RENT"
824115,2821,2821,40000,0.0828,"RENT"
987303,2822,2822,55000,0.1814,"RENT"
629871,2823,2823,95000,0.0461,"RENT"
897712,2824,2824,62130,0.1526,"RENT"
1005079,2825,2825,38500,0.0876,"RENT"
585850,2826,2826,41017.56,0.1416,"RENT"
857560,2827,2827,83500,0.0887,"RENT"
529085,2828,2828,20000,0.0468,"RENT"
1285719,2829,2829,47000,0.1736,"RENT"
519048,2830,2830,48000,0.135,"RENT"
